CUSTOMER_FREQUENCY,MONETARY_VALUE,CLUSTER,CUSTOMER_ID
1.6377279392756756,2.002866795683947,2,117698
0.4584199131468813,0.060338916886247436,0,117699
0.17997344788040776,-0.03517229752218603,0,117700
-0.02557603932120303,-0.03801123132514173,0,117709
1.3594517044001575,0.47771280286917905,2,117747
-2.1803930307011203,-1.8645383558808384,1,117762
0.4016948222228383,-0.32054200885029505,0,117801
-0.0002803968055826969,-0.4182343358673892,0,117803
0.0947675193920344,0.015994458457335055,0,117811
0.2788497459339085,0.5350030721448098,0,117812
0.15992463248329447,-0.05238973636721603,0,117816
0.0012103380751176725,-0.380958641153062,0,117843
0.19688731057334014,0.08731781185370298,0,117905
0.03295396013160667,-0.6436998262040917,0,117931
0.31959607535369616,-0.0877828679525588,0,117934
-0.03148916048550631,0.21799352577500386,0,117948
0.5235501031252506,0.9259049941362767,2,117961
0.6675081997460369,0.8327491430374439,2,117964
-1.0409358754972213,-0.925248264852504,1,117970
-0.23941233347483093,-0.31098043701150985,0,118007
0.5011379895981533,0.45904291765815114,0,118051
-1.4063469633035888,-1.562044243130056,1,118057
-0.2008028936451265,-0.3187955534200979,0,118108
0.5503718833550573,0.8920547148647011,2,118111
-1.2676098306534929,-1.01746449316397,1,118137
0.7119209483583321,0.9984663034026688,2,118140
0.9363473535707485,0.7367664472769265,2,118142
0.4500430091635363,0.19630321679575063,0,118144
-0.33502648301521687,-0.551873524304234,0,118148
-0.8464982141640418,-1.1996697030741255,1,118151
0.8993908232781349,0.9145023038623155,2,118156
1.4126897222222892,1.9023060439871609,2,118159
0.5826548156414244,0.12257628049850465,0,118196
0.5174485201707107,0.41382823271355285,0,118233
-1.6138241029895868,-1.2514555545049793,1,118236
-0.10686158098523038,-0.250521609258585,0,118270
0.20093446922058913,0.6637127222822896,0,118289
-1.767636482914481,-1.4537786054617712,1,118298
-0.826622809053108,-1.1772320259233453,1,118329
0.2653188677725777,0.4043742128550417,0,118339
1.3778851330238155,1.6009569357772215,2,118345
0.4172402700046606,0.9072761713083151,2,118360
-1.1059590090030713,-0.6855614043387582,1,118364
-1.4658792657307944,-1.3639686124988686,1,118410
0.11054849141339891,0.238432837608522,0,118435
0.3112003039920255,0.5817168286297482,0,118442
0.8711296104772303,0.7986072680713278,2,118449
-0.95943770483926,-0.6238561670955091,1,118453
0.5043861465722845,1.4217945598579733,2,118463
0.06456402658871527,0.07968173395080112,0,118464
0.7889006998969457,0.8836493635960355,2,118467
1.499014973829277,1.5833889991793033,2,118507
1.2314906006829076,0.7823841264132968,2,118527
-2.0139397192914,-2.018123646906142,1,114461
1.511237219109697,0.9226274456359882,2,114466
0.3648635798020242,0.17455494940350266,0,114470
-1.3828428737567973,-1.4003872002112818,1,114491
-0.22909166553796642,-0.8107883924623562,0,114526
0.614427480740953,0.7038316420987637,2,114540
0.3777557230094941,0.3558182567351973,0,114562
0.10286310864462225,0.1229797410158923,0,114574
0.27247977982251864,0.14820929243639963,0,114577
-0.15059531597083575,0.5016924609301333,0,114603
-1.706171652163546,-1.929742374174599,1,114613
-0.23339109587293375,-1.3691983371412646,1,114632
-2.394442589827727,-2.2313987800206294,1,114644
0.7819095942519307,0.6474359048106948,2,114645
0.3768104461561032,0.6176364325862083,2,114652
0.6632522279791221,-0.15929031967320342,0,114670
1.6900331878322947,1.3499739374989,2,114672
-1.8761885661535533,-1.957162682065484,1,114680
-0.03235451597228397,-0.06718904628351434,0,114686
1.4460402513316382,0.9707297911918031,2,114707
0.5826548156414244,0.7685532215596594,2,114740
-0.4819172910039805,-1.046145655799964,1,114761
-1.3010281975276061,-1.4034949316773124,1,114792
0.2955268124292096,-0.19719291192916077,0,114824
-0.2419619734649029,-1.224693504055973,0,114839
-2.254829078054079,-2.16815179279665,1,114851
0.562253243867536,0.5120550034196983,2,114859
0.4578973503651801,-0.34984395601520935,0,114887
-2.4798333762250833,-2.279552212990913,1,114896
1.446732408525251,1.7426220379476063,2,114898
0.36382884189635,0.5734465725797606,0,114899
0.7829852468094786,0.0882011435266222,0,114920
-1.2510107775876709,-0.8893378994700915,1,114932
-1.691114424295013,-1.7430446896820482,1,114949
0.2913246868880762,0.39861777570769313,0,114961
0.14308814724079708,0.41069475088070756,0,114964
-0.4668225403718119,0.15473143644016396,0,114965
-1.333028119139096,-0.92441366812124,1,114970
0.2847384879015001,0.2118013462839347,0,114985
0.9725583044299971,0.8225698105290915,2,115013
-0.10726012785322199,-0.7669991517530351,0,115014
0.2913246868880762,0.6229659858010126,0,115019
-1.0117433773819091,-0.7986488750948445,1,115041
-1.8620812789847385,-1.9236396351505656,1,115057
0.6832741202633439,0.7601544146945709,2,115074
0.5559869423404273,0.3159571296087685,0,115147
-2.124418395049785,-1.970594022754294,1,115159
-0.40490828442931154,-0.21197739585458097,0,115176
1.1031837363583736,1.5359935575219914,2,115178
0.06789358888056485,0.29431218568510326,0,115182
0.5228371706161783,0.4509597845673596,2,115252
0.2561760330264378,0.03111721261935334,0,115272
-1.7942377904088034,-1.4306752315397167,1,115302
0.7675839542777807,0.7533451370178832,2,115330
1.7948463502677667,1.1230242246812805,2,115347
-1.2074578726437664,-1.485238064268573,1,115353
0.0716806320985448,-0.40618124570924274,0,115361
-1.6718410793463645,-1.6655717903374438,1,115367
0.40302444241222296,0.15791543124909155,0,115368
-1.6151689866760433,-1.3595474688677311,1,115401
1.4075991339557554,-0.07928537261907578,2,115402
0.49312783353056544,-0.2717509108804884,0,115418
0.0410849522176805,0.3221728941094573,0,115424
-0.017193623519470527,-0.038163044875152284,0,115454
0.35565375526317905,0.3831426722819683,0,115463
-1.3589253978309714,-1.085099523557019,1,115466
1.5869301730479337,1.7125132953297764,2,115473
-1.5459780704974724,-1.5512573800395646,1,115530
-0.5747821031342693,-0.7375608425508403,0,115534
0.13343101744053615,0.15396125787515472,0,115545
0.3127675683511012,0.7732840633651719,2,115552
-1.4202375936111864,-1.3208446660045337,1,115578
1.6529388620800032,1.3039504441568024,2,115579
0.5743993836556107,0.928238532272083,2,115603
0.057946664628950026,-0.16910725409328858,0,115629
1.1334200880790004,0.9605226356211635,2,115631
-1.9081838239187157,-1.48712709908169,1,115632
0.1513654145071442,0.08297804986454257,0,115639
-1.5932429731320867,-1.4460048552321172,1,115641
0.11745670778959283,0.007249629128390172,0,115661
1.45276890962422,1.2633760476527056,2,115690
0.05914824103734183,-0.06799434256757492,0,115710
-0.1464648440687348,-0.5462724577340602,0,115720
1.0315956031674363,0.30048141526759553,2,115730
0.5886879248521555,0.4642127603456461,2,115741
0.5288164336011272,0.6997094844961955,2,115743
0.6244426667433622,0.678408105122903,2,115759
-1.6129634113491365,-1.7332111820025582,1,115766
-0.6391355507060837,-0.4284081302688147,0,115780
0.767956002018911,0.6846685208859061,2,115783
0.619470158586122,0.0919685468114768,0,115785
0.9218945177876644,0.8591514967207113,2,115792
-0.22909166553796642,-0.286726282784469,0,115806
0.8413257245069775,-0.0547308647438687,0,115809
0.5994484782949147,0.3194961503293805,0,115833
1.0580536033836934,0.9588697856311234,2,115848
-0.27102685178525227,-0.4219246252553874,0,115854
1.7107703445487528,2.380421157774964,2,115858
0.49215669352935854,0.7559416677305556,2,115869
-0.30164055107238186,0.08955291854493641,0,115873
-0.8573009542167639,0.15993406399820706,0,115909
1.076061562026469,1.434660430738786,2,115921
1.8331418284424206,0.8906528602233575,2,115957
0.24430506017168888,-0.2723574986800495,0,115983
-1.0580239964483926,-1.0764530939675434,1,116003
0.8307771640791072,0.6521679524066619,2,116018
0.20858360118382013,-0.3832309884853914,0,116022
0.9203601123458972,0.6997956461735442,2,116026
0.7119192524142128,0.33285004596362955,2,116027
0.020850642932539836,0.10262410815312506,0,116037
0.1782609683061328,0.6290466180449881,0,116039
-1.3859933019510653,-1.720430589074639,1,116058
0.5288164336011272,0.14142360307589769,0,116067
1.0309049299249275,0.763289211666745,2,116070
0.4749750836586215,-0.12904329633878436,0,116072
0.7543140395177785,-0.10223472750146641,0,116083
0.5984412994811764,0.41416252109919627,2,116103
1.2677227508436453,1.5544526270115335,2,116105
0.5139798904610939,0.24195214358308478,0,116123
-1.7978569351589913,-1.7878836872502042,1,116128
0.1311493366212839,-0.6048080186370485,0,116132
-0.21826412230250203,-0.19441911860274666,0,116138
0.8177440455167364,0.7017100402807526,2,116154
-2.0162820301129103,-2.086489778721906,1,116155
-0.1978468630455115,-0.2979131591427507,0,116178
-0.488379474076847,0.35090609182910065,0,116187
0.5530082284882192,0.6349707291452323,2,116197
0.4624757635077414,0.42111442319942266,0,116203
-0.7880682754142598,-1.1149689349701957,1,116216
-1.4706177335995971,-1.7628636600913465,1,116223
0.24045357107718265,0.1918876332225462,0,116243
0.7995834519032411,0.8059605785339546,2,116258
-0.5061828594602537,-0.361414820657784,0,116270
0.5074443578050757,2.1237284622534554,2,116271
-0.12626339370090184,0.691844937482688,0,116296
-0.6770392657892228,-0.3939465634345743,0,116309
0.9314297516043646,1.655143726804417,2,116315
-0.03784131918364523,0.1587520564347822,0,116324
-1.9878471950328114,-2.281116124508693,1,116330
0.446225862937442,0.7072474755555315,2,116333
0.4422628655171039,0.5662592926812441,2,116361
-1.1926567323372195,-1.0070988295406018,1,116380
0.6416276685023379,0.05687212337925093,0,116413
1.931900258379643,1.146402138780199,2,116422
-1.7038889113792193,-1.054597186701828,1,116458
0.07168020811251534,0.14239333003652846,0,116492
-0.8249900388524313,-0.6565283367205795,1,116502
0.08428679672892898,0.2491495674562577,0,116510
0.29701903126101414,0.006607758004223013,0,116521
-0.20048575209485242,0.09551273996055555,0,116524
1.6986212368584694,1.7591896675621854,2,116531
0.45234822120744056,0.41399044975139576,0,116535
0.4129660668384654,0.6523929650985543,2,116536
1.1440375462367098,1.250637870060293,2,116551
-1.7973396722026618,-1.7326632673254427,1,116554
-1.8189224690555128,-1.834164109757873,1,116581
-1.672859281796877,-1.7187857316842896,1,116582
0.4170789433203306,0.06827203164589227,0,116601
0.6008692554807019,0.5906518039747303,2,116604
0.7137014776903864,0.13274805378373591,0,116608
0.4624757635077414,0.5253420892191744,2,116622
0.02078174520270083,0.3740058352946327,0,116628
0.7174560859770881,0.11143717822759273,0,116633
-0.5266927596647512,0.0452290621233624,0,116647
1.1093090625305815,0.6525883635600699,2,116679
-1.4664026764845557,-1.5524374420537357,1,116680
0.39010622406392204,0.7503500113769512,2,116696
-1.988875149162009,-2.1106513242821023,1,116715
-0.4042101914312816,0.005947164501832596,0,116718
0.7942372000607512,0.9375893783329488,2,116736
0.4311084290526803,0.1560796277191289,0,116739
1.2636917036655277,1.48071236911937,2,116754
-0.3412989323397576,-0.61453804504901,0,116762
0.931431447548484,1.0639406628580828,2,116778
0.4125870233278441,-0.28436022607050954,0,116798
0.02078174520270083,-0.005205314775540486,0,116804
1.3526431247409623,1.493407381307303,2,116805
0.2629208027881514,0.5574532656868056,0,116807
-0.5521471849485232,-0.4064389806919135,0,116811
-0.2504946923141919,-0.503068555967299,0,116830
0.22631130506091188,-0.17545976040953049,0,116851
-0.20828730703578874,-0.2686368380616053,0,116854
-1.5211104418789139,-1.4739503744195048,1,116859
-1.6114902718886717,-1.6599022321490478,1,116871
-0.021770128724897374,0.13125882667775168,0,116872
-1.1085798786461463,-1.3870905472590656,1,116882
-1.1085798786461463,-1.0605192854488388,1,116883
-1.1976063452488517,-1.121511867387493,1,116885
-1.2460255498495376,-1.7398007914938929,1,116892
0.9369841805874757,0.3383946359224787,2,116908
-2.031961245487128,-2.07787967907673,1,116922
-1.6519052562261873,-1.8815277064174976,1,116928
-1.3832791553814392,-1.706524498573338,1,116931
-0.3581930796823054,0.2800868458814505,0,116975
0.48742013359769004,-0.10795554983138915,0,116976
0.4749750836586215,0.7026498228772634,2,116986
0.35535484511218535,0.9594358276968116,2,116995
-0.8599010485443793,-1.1458404037791443,1,117033
1.0522505065941177,0.8996062513223069,2,117038
0.3601876498726138,0.5548161130021092,0,117048
-0.12103564595373482,0.07711758536572345,0,117053
-0.07311928878436637,-0.1548220440255419,0,117058
0.3878917450303894,0.49619178144985726,0,117062
-0.34166080441617336,-0.5592499757511938,0,117081
1.0974645888026937,0.14062630532805845,2,117082
0.5871412238155241,0.7008594429485403,2,117091
-1.5654337294389258,-1.2402744532729477,1,117095
-0.831599769063661,-0.8215605273400717,1,117105
-1.495349686688627,-0.8614852098877661,1,117117
0.6928873675095236,0.6445689187596838,2,117129
-0.7434066470024843,-0.5730727036013061,0,117144
0.6928873675095236,1.556787927984501,2,117167
0.38265509357659766,0.31027168952505924,0,117171
1.7657214779242036,2.2793496975801957,2,117222
0.33001934790976634,0.13463255071629415,0,117248
0.5472880209674645,-0.08923313124681691,0,117262
0.7137014776903864,0.318057385624075,2,117269
-1.9861516748997277,-2.009827482717342,1,117295
0.338684562393361,0.8645198931876951,2,117306
1.711992696272604,2.3268002901607323,2,117314
-1.166564844057676,-1.2424159913494286,1,117334
-0.6794837572439093,-0.8163877950219293,1,117346
-1.9163063362841943,-2.0430591218901473,1,117351
-0.8846272778220072,-1.385373316750285,1,117369
-0.7368492790659326,-0.11615271434518419,0,117403
0.9203601123458972,1.5661035737200022,2,117420
-0.3073830178596994,-0.013279602375206503,0,117431
-1.1426965505113045,-1.4714034659602409,1,117447
1.1349106109666864,0.6921642935803782,2,117467
-2.0447851269438035,-2.026781623127995,1,117483
-0.018969277012181845,-0.02410791792839071,0,117495
-0.5857747889283318,0.1475363520834983,0,117504
-1.9088755571262992,-1.8590257857683272,1,117533
0.11185712429430983,-0.5629716325780564,0,117543
0.7359189816298158,0.2587236046625644,2,117554
-0.23227092478225947,-0.23091765017702146,0,117564
0.7100096193360916,0.49293781152439525,2,117589
0.804942847312654,0.4552866544686725,2,117599
-0.18764045934367296,0.013717531689218668,0,117605
0.8856454081857364,0.5996364034975821,2,117614
-0.33222753923963577,-0.15366128774625135,0,117625
0.07627833660546128,-0.3349111262294245,0,117660
-0.4187800473585843,-0.08877724507475032,0,117671
-0.10246866173069723,-0.32493204819987465,0,117675
-0.16666502247847936,-0.6914901816533812,0,117677
0.24657677731924163,-0.1584361181944182,0,117727
0.17848271299970736,0.3123993752693749,0,117732
0.33919906944049716,-0.3027423209200965,0,117741
-1.0770452817023382,-1.1799558940980426,1,117742
-0.43318942457361587,-0.6291040742886445,0,117761
1.790237834117091,1.3070014733841318,2,117772
-1.3612346377421594,-0.8097768663729545,1,117791
-1.731019353438705,-1.796794256649101,1,117808
0.37201113629202776,0.09467039102898003,0,117835
-1.4226112793989008,-0.8905629736089844,1,117854
0.931430175590394,0.7802662751993198,2,117925
-1.7310195654317198,-1.788667891616375,1,117957
0.2847384879015001,0.5176649564566335,0,117962
-2.372127357108434,-2.2637331919849837,1,118018
-1.633055261328272,-1.5554958345800418,1,118019
-0.1545689130419179,-0.3573865962553861,0,118021
0.2052341115485708,0.8511858447374926,2,118050
0.27162311604935213,0.36267222695163437,0,118059
-2.2306728979934882,-1.941391195062573,1,118063
0.19450260114885204,-0.08232891027142047,0,118070
0.5886879248521555,1.3286384453847935,2,118073
-0.581728902239172,0.01532414712788044,0,118076
-0.9551052035939703,-0.912639934379007,1,118078
0.24812263038381338,0.5658021721501768,0,118081
0.4601478682112432,0.8648770329679326,2,118086
1.9946769019067119,1.6203070562575803,2,118092
1.7629157503721453,1.2648970716237842,2,118109
-0.3933360097325419,-0.33003960883610506,0,118139
0.2402602334476038,0.26492179900021395,0,118147
-0.13188099660245012,1.3563583041889198,2,118179
0.33947232843668923,1.0506262100940715,2,118180
-1.193922330636108,-1.2348401053591955,1,118191
-1.6932960444112375,-1.6505997723060364,1,118205
0.08125508462299907,0.7675394429988669,0,118208
0.338684562393361,0.7900090772741357,2,118216
0.3539461515282471,0.18151286571584485,0,118232
1.1734185061422593,1.2727566910504367,2,118238
0.24520899838717686,0.3592321748363677,0,118247
0.7791924797800966,0.9013093416670666,2,118248
-0.7310968486069155,-0.4295977104614263,0,118252
-1.9727626200653579,-1.4639712437274321,1,118253
-2.440058186806503,-2.3456092305015095,1,118265
-0.21547323426148676,0.061000892074731805,0,118318
1.1382177019989574,1.0136715053115266,2,118322
-0.751638759756661,-0.72760331842839,0,118344
-2.066020467245251,-2.2402069673406384,1,118351
0.7104802438291451,1.0927534897255393,2,118369
-0.4272805432696102,-0.15577528006018806,0,118375
-0.16348088739484412,0.23073879396810995,0,118391
-0.1366283681778778,-0.04758409994658788,0,118424
0.6660422680480785,0.30591877000422313,0,118432
0.7650268945321875,1.4771824826482045,2,118443
-1.6724677306983766,-1.8192531175970676,1,118461
-2.2270030869127417,-2.263780266050147,1,118469
0.07627833660546128,-0.062368943238157164,0,118479
2.4598741617864843,2.0229217179668817,2,114437
0.5565728910335808,0.37056974868318104,0,114438
0.69386847118243,0.2434388163673389,0,114439
0.7974431704249199,1.0378196754012052,2,114446
0.7929474345581652,1.2624187561094369,2,114447
0.848324461900528,0.778063402315981,2,114480
0.4323861109534172,0.6282252050524629,2,114485
0.6292585120625994,0.998500681182625,2,114529
1.2616461830648624,0.8651330445791012,2,114537
0.6465138955025184,1.2355750668275642,2,114543
0.7008826840660682,-0.12136506167385876,0,114559
-1.726987246295513,-1.2829821761847149,1,114568
-0.7384523702445244,-0.7145167160960408,0,114572
0.5371503030024499,1.1207482316133448,2,114604
1.1005622307362541,1.0613753113663027,2,114612
-1.8490356528344893,-1.766537031736518,1,114624
0.1248722234504153,-0.698680209646471,0,114627
1.559707938013001,1.6674764310431327,2,114659
-0.1161816418918175,-0.16732699167886209,0,114668
0.18382302903778028,-0.18578941413214944,0,114681
-0.9518299115139325,-1.1950777447319803,1,114704
0.8398258739266367,-0.2652550037794242,0,114708
-1.1669411316591038,-0.9652377544609287,1,114742
0.15278873560911055,0.25458320043714905,0,114773
1.1178165542110983,1.6799094311920764,2,114774
1.0315956031674363,0.5951487493980454,2,114778
0.020551520788531022,0.1262006342376597,0,114779
0.27778532900615016,0.3242414559905145,0,114780
0.541291374555295,0.7297258617915524,2,114794
0.4122671258683758,0.12444967447709895,0,114876
0.3796647201085707,0.9370317146812113,2,114918
-0.4028095535819091,-0.41808829882377274,0,114928
1.2324933276433339,1.592967372365809,2,114963
-1.7855443808542284,-1.6146149089390895,1,114976
1.5401977968667213,1.8507469038187505,2,114991
0.33947232843668923,-0.09561886192798258,0,114999
0.23701716430582906,-0.2069248556966304,0,115010
-1.1980557704404167,-0.8837885043035479,1,115040
0.45817442523563956,0.4511060611044664,0,115051
0.9548507398893195,2.1623263124678616,2,115055
-1.6498635514997897,-1.639656413434231,1,115071
1.1122318102268585,0.9191862137864308,2,115092
-1.839272102540754,-1.7773582380528958,1,115097
-1.4831851035082566,-1.5681940642291847,1,115107
1.2509839943810113,1.2116762981537006,2,115112
0.08550406062042289,0.07016750192280673,0,115123
-2.1480753315603116,-2.1490901581499218,1,115145
0.7920108494183846,0.15655865582159204,0,115163
-0.43557116609589547,-0.016466823353921776,0,115198
-0.19461248561734784,-0.21639272931742354,0,115214
-1.7505044794092277,-1.5738299354387817,1,115216
1.2583382440605317,2.0467540154630983,2,115228
1.3389996782887257,1.7822302458664454,2,115250
0.08550406062042289,-0.3768974027918452,0,115276
0.6525934311835098,0.2920486006413362,0,115298
1.3309098128475403,1.1132873399968295,2,115308
0.19644742506744484,0.7707926250848698,2,115311
-1.5943065420877858,-0.992960463884212,1,115350
0.7119192524142128,-0.049442421733125234,0,115364
-0.10393459342865567,0.3323701085327561,0,115365
0.29190300383269413,-0.2035383743172973,0,115408
0.39445377681326893,0.053796969464246884,0,115423
1.4555829049038587,1.203021070453153,2,115446
-1.407379793272129,-0.9340866360796072,1,115460
0.21063993342824477,0.30864617914212633,0,115471
-1.5263918238588476,-0.6372769188196965,1,115486
-0.009267416685779262,0.8220115966951134,0,115527
-0.1075921089145385,0.7583400831243555,0,115541
-1.545005658538176,-1.1169283315029017,1,115581
-0.9302825174945677,-0.31817020824681236,0,115590
-0.7925578634835824,-0.7742590740960487,1,115593
-1.0771873170223139,-1.047089421367909,1,115635
0.25301733710458907,0.7147371329507708,2,115653
0.2859339165124598,-0.160210793333605,0,115669
1.0130962447161478,1.487197429936559,2,115677
1.4859261011039904,0.7201944404478272,2,115737
-0.17206236463755734,0.41999759630673034,0,115751
1.0951924476691115,0.28867278183236095,2,115758
1.7191809554214659,1.7546144655173423,2,115764
0.2963272980534315,0.4925292878010128,0,115781
1.3883736994284723,1.8401172217416502,2,115804
0.967887250339929,0.49768476045869064,2,115820
-1.293802839601139,-0.9982557644193152,1,115844
-1.904912983691991,-1.3922570309698548,1,115862
-1.349713453361978,-1.144238078450604,1,115892
1.3726179545758792,0.8929573934911446,2,115905
-0.2706965666680551,-0.7825870137863685,0,115911
1.943117868762503,1.582367515443051,2,115927
-0.12195590763136872,-0.3138831879516517,0,115933
0.9314297516043646,0.5148716274163676,2,115966
0.6872055307244641,-0.4131469305479696,0,116035
-0.6518706070895213,-0.858266882680985,1,116049
0.7738263005942071,0.9247330272120843,2,116055
-1.3059373197733948,-0.5740973180750495,1,116059
-0.2691407499317831,-0.4136803537690279,0,116085
-1.2573559405163188,-1.5879617134847988,1,116101
1.1473253459046255,1.265331864525743,2,116106
-2.1602229552994907,-2.311573940387287,1,116112
0.10471274769952987,-0.3837366921608622,0,116126
-0.4174548790225124,-0.37676059029105496,0,116133
1.4535912305289755,1.6526408413557032,2,116140
-2.179028007678249,-2.2893608699979353,1,116239
0.8178072194351735,0.6208467718476719,2,116249
0.12501510674245062,0.38193454769095175,0,116273
1.0763324890994972,1.503051622604261,2,116293
-0.8918314364469856,-0.9048583751015019,1,116343
0.20954180961111904,0.9317104401145933,2,116352
-0.4163238962880789,-0.48338488087212184,0,116392
0.9478585742792305,1.1259687337970947,2,116398
1.6336625492291463,2.3173313126670387,2,116416
1.0411865911470521,0.7958602871540564,2,116429
0.37286695209313464,-0.0984763239037072,0,116435
-0.2926198243028179,-0.055709811172588136,0,116461
-1.3273193592411459,-1.466826159252217,1,116462
0.32454886816055173,0.32176535008763496,0,116476
1.4450216248950956,0.9434011151156592,2,116481
0.2159851253056606,0.6020779535828736,0,116482
-1.5766492198916373,-1.2285187138850404,1,116503
0.6924048714076354,0.44399024295637546,2,116513
-2.2845362952095427,-1.8002370966415877,1,116550
0.7852387325577501,-0.5414509227775085,0,116600
-0.19224515962008043,-0.2708686725610942,0,116617
-2.789520828109744,-2.234890778867285,1,116636
0.58826796668966,0.9540277622310105,2,116664
0.34348154033427325,0.3648396248035756,0,116669
-2.244668464843456,-2.3382480027513677,1,116670
-0.5295425817639059,-0.06659242036040423,0,116698
0.8547238950409877,1.5309201513292723,2,116742
0.7101980811263282,0.6371083999090147,2,116745
-2.367719174356828,-2.459540041968096,1,116748
1.5933622531126859,1.2517341041877632,2,116769
-1.9932341495341601,-2.0043456756027256,1,116800
-0.13920153939260255,-0.06159562898193386,0,116809
-0.5063335864938404,-0.40708094364638286,0,116844
-0.5818756014054755,-0.3920203260183524,0,116856
0.2535878103076563,0.08698529351558078,0,116870
-1.57949374216542,-0.8372702667338461,1,116874
0.8156940730627582,0.9180697960665857,2,116890
0.5502870861491018,0.9001975979525312,2,116906
1.1942837066397103,1.3233986345740818,2,116916
-1.0355724522205256,-1.1078624066045506,1,116932
-0.2881692429482351,-0.5280630337690027,0,116944
0.39741362328715135,0.3848899991446649,0,116998
-0.25535463218052623,0.27267071103504137,0,117000
0.5899090046179168,0.3516102448129689,0,117005
-0.9641619691760652,-0.6900654137054548,1,117019
0.3963890610461925,0.14945616608438161,0,117028
-1.6456671497700586,-1.1267093435166236,1,117041
1.6334755713900138,2.465934726025975,2,117063
-0.25491771457683937,-0.10670581932347019,0,117080
-0.15456848905588844,0.4812905054738561,0,117083
-0.9783947562096941,-0.7319413670798977,1,117090
0.28372622125540387,-0.2449115321610349,0,117131
0.9425473012841972,0.688237926896602,2,117152
-2.2727819185129827,-2.1462174687401623,1,117155
0.6282916119216901,0.8386558471849153,2,117170
0.7466159371681083,0.3624782975652622,2,117217
-0.549721772865176,-0.30285357942895663,0,117242
-1.0438164365835356,-0.497108374665711,1,117254
0.7650277425042472,1.2651194131721077,2,117275
0.6623811486809426,0.8104907334081104,2,117288
0.42222210585455644,1.3742302785824214,2,117416
0.6296044846628988,0.7568610070309302,2,117418
0.2847384879015001,0.4537985492191085,0,117422
-1.9469323311661872,-1.8832601782357359,1,117453
1.6290440694067712,1.3605598134185979,2,117503
0.6428430244566974,1.2740809988793822,2,117523
-0.550568472966643,0.04824647625354932,0,117532
0.5779576864105251,0.20869315926593826,0,117534
0.9079820521995332,1.6982293313740584,2,117562
-0.33470510160464517,1.1924307534339815,0,117579
0.63352253956408,0.24543008593372015,0,117582
-0.8931686883849066,-0.42957679207916255,0,117587
0.33334467034131754,-0.013874599752082798,0,117602
1.6015846141881769,0.9418918572997566,2,117641
0.3040455397395158,0.25459122438037174,0,117652
-0.9676961047272826,-0.6615661761245992,1,117654
1.0773731628095877,0.5212761368774567,2,117657
-1.9407516748170937,-1.8035701743020407,1,117665
-0.6042705434983672,-0.6763220601017289,0,117689
-1.2098319824175099,-1.005070371452311,1,117733
-1.2132109390818282,-0.8032400053278904,1,117774
1.161570640526133,0.8194815441940712,2,117775
-0.008012630030649812,-0.3430146468319698,0,117776
-1.2860226959547065,-1.2156523232630607,1,117815
0.5293968704758939,0.4102819976192222,0,117836
-2.132008592954876,-2.3107808013154463,1,117857
0.10471274769952987,0.18797639411493322,0,117874
-0.939073231842977,-1.1711105266932786,1,117881
0.9257990051358932,0.5241107358162839,2,117883
0.053389238794863236,0.1680669973692597,0,117887
-0.48162325669232897,-0.9620410071953638,0,117917
0.4971811399752465,0.5776618021567953,2,117930
1.5699406288486857,1.1065826753961203,2,117945
1.337493043931908,1.222367762849646,2,117949
-0.3405277017515911,-0.3684028335445129,0,117963
-0.6830609273771494,-0.7542186532589278,0,117972
-0.8395738863187167,-1.2732957110121141,1,117973
-1.706850241804206,-2.152775753701059,1,117974
0.32454886816055173,0.3699107982790453,0,117993
0.18736394836547396,0.06842324608835579,0,117998
-0.38942961444717944,-0.36854908994973934,0,118003
0.6047101449244634,1.1395205765117573,2,118009
-0.7099096307198476,-0.29334238165181753,0,118028
0.6090244147704731,-0.07933537293108837,0,118034
-1.9039556232367512,-1.8988885398829993,1,118038
-1.408885155670857,-1.227117045477435,1,118060
0.47543086864063333,0.8608671106792939,2,118061
0.06734410298597214,0.12681113524155319,0,118072
1.3329907362816917,1.7974925921280593,2,118091
0.8612475560881719,1.27515590026824,2,118112
1.0680789650508173,0.859207411033235,2,118123
0.7856080243896871,0.5340186580616834,2,118138
1.832612481884242,2.923387251123793,2,118145
-0.5161075244453048,-0.3189205434272142,0,118153
0.11998112061089265,0.7006631321646274,0,118163
0.6417955669701295,0.44782271964677767,2,118188
-1.0386482588735526,-0.9690066090186823,1,118213
-1.5067650865543787,-1.6426650164994905,1,118222
-0.551801424341239,0.04776788412822581,0,118226
-0.9752125290631929,-0.6336864216877429,1,118240
0.8544372804848573,0.15791017902898263,2,118241
0.5103287347656575,-0.0010866778421288628,0,118313
0.7137014776903864,0.7486717598752011,2,118315
0.36506730508933277,0.24160144701397243,0,118320
1.3335546377012975,1.4034678528421702,2,118346
-1.4588777724280497,-1.5075458931672205,1,118352
1.757930098647982,2.3527299167375397,2,118359
-0.05345375675817282,-0.6940303673921745,0,118381
-1.0167245772527596,-0.5153716067373088,1,118415
-0.49263311392059794,-0.025269851153757007,0,118429
0.6607223033394348,0.41773792472402155,2,118466
0.0008431661733295275,0.2436296297260007,0,118470
0.835798006643742,0.3843797652908892,2,118477
-0.4478695168686612,-0.2622784606684657,0,118480
-1.3970258424319273,-1.0878273431474765,1,118518
0.8683440222615867,1.3873079053383104,2,114433
